ID_TestSet,file,bx,by,bz,bl,bm,bn,bmag,vx,vy,vz,vmag,np,tpar,tper,goal
278,624,-3.95,10.56,30.62,29.5,2.79,13.69,32.63,-238.66,86.16,140.42,290.01,6.26,115.26,164.97,2
278,624,-12.44,12.45,31.17,33.07,-5.08,12.72,35.79,-237.33,103.7,138.07,293.51,5.34,104.91,189.19,2
278,624,-13.49,4.85,29.74,32.41,-3.65,5.07,33.02,-273.45,132.88,135.02,332.67,4.68,273.66,153.83,2
278,624,-16.26,10.7,27.02,30.7,-9.13,9.11,33.31,-268.72,129.19,171.8,344.1,4.87,126.02,211.19,2
278,624,-18.79,12.12,23.9,28.69,-12.89,9.05,32.73,-221.52,112.91,144.99,287.82,4.21,115.08,205.11,2
278,624,-24.4,11.29,22.2,29.23,-17.99,6.12,34.86,-156.5,122.15,119.51,231.72,3.22,83.55,213.75,2
278,624,-16.57,11.05,24.36,28.34,-10.4,8.87,31.46,-253.19,63.2,89.73,275.95,3.27,84.58,213.58,2
278,624,-13,16.92,25.75,28.09,-9.03,15.74,33.45,-315.17,135.11,163.41,379.85,4.78,132.5,255.64,2
278,624,-17.12,4.31,33.18,36.99,-5.44,3.95,37.59,-294.23,161.72,159.83,371.85,5.3,132.58,203.55,2
281,627,17.95,-4.05,25.07,16.76,25.37,6.49,31.1,-347.26,175.08,179.27,428.23,9.9,142.25,92.87,2
281,627,13.93,-7.08,27.04,20.19,23.68,2.68,31.23,-362.98,156.99,185.75,436.92,9.44,81.22,120.3,2
281,627,13.12,-4.75,28.78,22.02,22.69,4.86,31.99,-363.52,158.61,177.25,434.42,8.41,71.94,112.18,2
281,627,13.86,-4.45,28.46,21.44,23.11,5.34,31.96,-357.44,164.32,176.39,431.14,9.21,74.15,113.26,2
281,627,15.46,-4.15,28.75,21.1,24.48,6.19,32.91,-357.6,169.02,178.5,433.95,8.64,81.48,116.82,2
281,627,17.54,-5.19,28.24,19.88,26.5,5.83,33.65,-338.02,171.77,166.63,414.17,8.99,76.01,111.36,2
281,627,15.22,-7.92,27.87,20.52,25.37,2.47,32.74,-332.89,160.05,165.6,404.79,9.79,70.95,120.08,2
281,627,14.08,-6.94,28.16,21.17,24.12,3.04,32.24,-349.48,149.86,176.05,419.02,8.41,75.25,104.22,2
281,627,16.25,-7.08,27.19,19.45,25.74,3.48,32.45,-332.39,148.78,170.16,401.95,8.76,69.95,110.08,2
281,627,17.77,-7.36,25.84,17.66,26.7,3.49,32.2,-313.04,147,156.19,379.48,8.99,71.87,119.37,2
281,627,18.99,-8.8,24.66,16.17,27.92,2.36,32.34,-312.51,145.19,154.78,377.76,9.79,73.02,129.92,2
281,627,17.74,-8.46,24.66,16.62,26.7,2.26,31.54,-317.95,146.94,156.11,383.48,8.53,71.94,133.21,2
281,627,20.01,-6.44,23.34,14.47,27.48,4.67,31.41,-315.67,162.85,158.88,389.11,7.73,75.48,123.36,2
281,627,22.28,-7.13,18.95,9.59,28.26,4.04,30.11,-314.1,197,157.11,402.69,6.9,116.76,161.13,2
281,627,16.61,-10.24,23.27,15.81,25.93,0,30.37,-319.72,138.21,154.88,381.19,9.44,167.91,100.87,2
281,627,16.11,-10.33,22.7,15.48,25.34,-0.34,29.7,-326.25,126.32,147.08,379.51,8.3,68.97,115.44,2
281,627,14.82,-7.35,23.53,16.61,23.37,2.12,28.76,-336.04,141.94,149.77,394.33,9.33,69.9,114.87,2
281,627,16.82,-7.42,22.88,15.28,24.94,2.62,29.36,-313.26,148.44,142,374.6,8.99,80.65,112.98,2
281,627,17.61,-5.82,22.45,14.52,24.87,4.29,29.12,-308.51,153.22,135.78,370.26,9.1,79.93,129.57,2
281,627,18.32,-5.41,22.87,14.63,25.48,4.98,29.79,-309.42,158.52,142.52,375.73,9.67,69.73,115.48,2
281,627,19.08,-7.73,22.18,13.79,26.77,2.96,30.26,-311.85,151.55,141.5,374.48,10.02,70.37,107.18,2
281,627,17.59,-7,23.35,15.41,25.6,3.34,30.07,-328.14,147.58,147.33,388.79,9.56,69.37,104.83,2
281,627,17.63,-6.05,23.41,15.4,25.3,4.25,29.93,-321.5,151.77,157.92,389.01,9.9,76.29,118.58,2
281,627,18.9,-5.09,22.66,14.2,25.79,5.43,29.95,-313.64,162.22,151.91,384.41,9.79,71.68,116.87,2
281,627,21.45,-2.37,21.59,12.16,26.63,8.62,30.53,-305.01,173.02,150.08,381.44,8.3,73.97,115.86,2
281,627,23.74,-0.87,23.15,12.71,28.58,11.04,33.16,-306.01,182.24,168.25,393.91,8.76,144.88,97.69,2
281,627,24.96,-3.31,23.85,12.99,30.79,9.31,34.68,-313.14,182.27,187.88,408.14,8.76,88.3,124.12,2
281,627,24.77,-6.58,25.29,14.52,32.31,6.46,36,-307.32,156.72,185.33,391.6,8.41,69.86,108.88,2
281,627,23.1,-9.39,25.2,15.17,31.87,3.28,35.45,-309.73,153.86,176.89,388.45,9.67,63.93,109.32,2
281,627,19.94,-10.13,26.91,17.95,29.98,1.83,34.99,-314.11,144.61,169.02,384.89,9.44,70.01,95.02,2
281,627,18.44,-10.68,25.52,17.24,28.42,0.58,33.25,-311.38,144.07,161.47,379.19,9.67,66.48,108.04,2
281,627,16.82,-8.63,25.49,17.73,26.25,1.94,31.74,-321.61,148.25,157.13,387.44,9.67,72.75,109.01,2
281,627,17.49,-6.83,24.7,16.68,25.88,3.7,31.02,-309.86,148.08,146.75,373.47,9.67,75.36,113.98,2
281,627,19.82,-7.4,22.99,14.26,27.55,3.65,31.25,-303.47,138.61,144.69,363.64,10.13,76.33,124.51,2
281,627,20.42,-6.96,22,13.09,27.59,4.09,30.8,-294.1,140.16,130.08,350.79,8.64,78.84,118.38,2
281,627,21.04,-4.25,21.5,12.3,26.95,6.73,30.37,-289.7,156.69,132.22,354.89,8.64,67.26,113.33,2
281,627,21.51,-0.14,23.66,13.98,26.54,11.06,31.98,-294.75,171.47,151.13,372.98,9.79,126.26,76.34,2
281,627,22.21,-1.99,26.26,16.2,28.7,10.02,34.45,-310,151.16,164.41,382.07,9.44,60.57,105.62,2
281,627,25.95,-1.4,26.12,14.66,31.68,11.79,36.84,-331.45,161.83,182.94,411.73,10.7,134.27,94.91,2
281,627,26.86,-8.73,27.15,15.55,35.54,5.47,39.18,-329.6,157.72,192.97,413.22,8.76,116.05,83.48,2
281,627,24.62,-8.54,29.88,18.92,34.43,5.37,39.66,-317.08,156.19,187.72,400.22,10.02,65.44,108.73,2
281,627,28.25,-10.59,27.44,15.38,37.52,4.26,40.77,-320.82,163.92,190.61,407.58,8.99,130.02,85.68,2
281,627,35.31,-14.68,6.99,-6.06,38.4,-0.66,38.88,-321.36,157.69,221.75,421.08,9.56,225.25,145.97,2
281,627,20.91,-20.87,17.8,9.55,31.79,-9.35,34.5,-303.6,117.44,149.42,358.19,9.67,172.08,106.16,2
281,627,18.85,-14.75,24.17,15.98,29.85,-3.28,34.02,-324.3,123.66,166.55,384.98,8.41,134.27,87,2
281,627,19.59,-11.19,23.42,14.89,28.91,0.14,32.52,-302.13,151.11,162.22,374.73,8.41,76.76,120.65,2
281,627,20.08,-8.89,22.98,14.2,28.33,2.35,31.78,-304.7,160.83,166.61,382.72,10.7,68.8,126.12,2
281,627,18.13,-4.88,24.99,16.63,25.84,5.77,31.27,-307.64,172.92,175.96,394.35,8.07,76.48,120.9,2
281,627,17.99,7.19,24.36,15.67,20.99,16.8,31.12,-288.33,189.75,149.78,376.26,8.18,112.87,160.05,2
281,627,18.09,0.23,25.45,16.91,24.04,10.58,31.24,-290.73,180.07,132.41,366.72,7.5,247.28,174.42,2
281,627,16.27,-1.19,28.82,20.76,24.1,9.22,33.11,-329.04,171,119.27,389.52,6.38,186.53,229.38,2
281,627,12.41,-5.38,30.92,24.29,23.01,4.41,33.75,-348.26,166.3,127.83,406.55,7.07,284.54,207.58,2
281,627,13.21,1.12,29.46,22.4,20.79,10.46,32.32,-360.91,153.92,141.72,417.17,6.15,188.91,245,2
281,627,9.6,-2.24,31.67,25.91,19.66,6.52,33.16,-364.57,173.14,152.47,431.45,6.55,190.14,229.5,2
281,627,2.07,-5.78,31.23,28.42,14.3,0.64,31.83,-353.2,174.47,136.97,417.07,6.84,202.22,235.49,2
281,627,3.91,-5.64,28.12,24.85,14.81,0.86,28.95,-355.52,173.69,165.89,429.05,7.73,219.5,174.71,2
281,627,4.76,-7.16,29.65,26.01,16.62,-0.01,30.87,-351.45,153.08,180.19,423.58,9.21,225.05,145.83,2
281,627,5.15,-5.03,27.91,24.18,15.59,1.8,28.83,-368.57,163.16,174.22,439.1,8.53,185.02,116.16,2
281,627,10.57,-4.83,25.38,19.82,19.37,3.37,27.93,-320.67,159.55,164.72,394.23,8.64,110.48,157.88,2
281,627,15.39,-17.62,18.87,12.46,26.16,-8.01,30.05,-323.58,133.19,175.91,391.66,8.64,130.52,103.33,2
281,627,11.65,-11.61,24.78,19.11,22.63,-2.66,29.74,-341.98,133.77,178.63,408.35,7.73,130.67,91.5,2
281,627,14.25,-10.17,24.07,17.43,24.12,-0.58,29.77,-333.35,143.57,172.64,401.92,8.53,86.07,114.11,2
281,627,18.11,-7.81,22.01,14,25.9,2.53,29.55,-295.67,153.13,143.91,362.75,7.73,124.68,91.8,2
281,627,20.18,-10.1,18.52,10.08,27.4,0.5,29.2,-289.29,134.8,125.63,343,10.02,65.84,108.13,2
281,627,18.57,-12.64,17.79,10.1,26.7,-2.5,28.67,-311.14,118.23,128.83,356.92,9.44,77.2,117.54,2
281,627,16.09,-12.24,20.37,13.39,25.26,-2.52,28.7,-328.38,117.94,140,375.95,9.44,82.37,117.79,2
281,627,16.84,-10.74,20.9,13.55,25.53,-0.78,28.91,-330.8,125.83,140.08,380.64,9.56,77.76,118.44,2
281,627,17.34,-8.72,21.44,13.78,25.37,1.34,28.92,-318.05,142.8,137.07,374.61,9.44,81.18,113.91,2
281,627,18.79,-8.89,20.4,12.29,26.37,1.49,29.13,-312.94,141.8,128.49,366.8,9.44,84.27,117.79,2
281,627,19.01,-9.99,20.2,12.06,26.9,0.5,29.48,-308.17,138.5,128.58,361.51,9.9,78.58,116.44,2
281,627,17.08,-9.14,21.42,13.89,25.3,0.86,28.87,-318.39,134.36,131.08,369.6,10.02,83.61,120.97,2
281,627,16.86,-9.43,20.13,12.79,24.8,0.29,27.92,-325.25,138.53,132.77,377.63,9.79,93.41,125.48,2
281,627,15.97,-7.85,21.6,14.41,23.93,1.72,27.99,-329.95,145.75,133.33,384.57,10.13,83.87,115.69,2
281,627,15.69,-6.03,22.2,15.01,23.2,3.41,27.86,-328.05,152.47,135.35,386.25,9.79,89.63,133.44,2
281,627,16.45,-4.75,22.16,14.64,23.37,4.85,28.01,-331.72,161.38,140.72,394.82,10.25,90.57,127.48,2
281,627,17.36,-3.1,22.87,14.9,23.79,6.8,28.88,-330.01,168.08,145.55,397.92,9.9,83.29,119.2,2
281,627,18.18,-0.66,24.09,15.64,23.99,9.54,30.19,-322.57,180.07,147.02,397.6,10.02,154.94,104.84,2
281,627,23.6,4.13,21.78,11.3,26.13,15.41,32.38,-308.39,206.69,140.27,396.86,8.87,74.84,129.3,2
281,627,31.96,2.97,17.92,4.66,32.54,16.45,36.77,-305.67,220.03,135.38,400.23,8.76,87.62,135.27,2
281,627,39.34,-2.66,22.87,6.74,42.68,14.53,45.59,-396.32,206.64,121.75,463.23,6.27,173.21,243.33,2
281,627,20.48,-23.49,27.25,18.55,35.54,-10.31,41.4,-357.6,181.22,129.36,421.25,9.44,219.91,158.03,2
281,627,25.58,-14.32,22.95,12.35,35.13,-0.84,37.24,-374.07,217.97,89.54,442.1,4.2,190.71,274.1,2
281,627,17.25,-19.7,21.5,14.28,29.42,-8.87,33.88,-350.26,124.97,152.44,401.92,8.41,158.66,103.62,2
281,627,16.1,-16.4,22.13,15.19,27.4,-6.07,31.92,-329.57,119.3,151.61,381.89,8.76,77.16,104.12,2
281,627,13.26,-16.33,21.36,15.51,24.66,-7.09,29.99,-330.77,117.98,144.22,379.64,9.67,76.77,109.02,2
281,627,13.58,-13.92,20.88,14.86,23.87,-4.82,28.54,-334.73,125.79,140.44,384.17,9.33,81.01,112.58,2
281,627,13.54,-10.11,21.83,15.61,22.74,-1.14,27.61,-329.2,141.28,128.3,380.51,9.1,81.57,113.45,2
281,627,14.92,-8.77,22.02,15.23,23.5,0.58,28.01,-325.76,141.82,131.11,378.72,9.44,90.93,122.4,2
281,627,15.96,-8.17,21.99,14.79,24.17,1.48,28.37,-323.14,154.86,133.27,382.3,9.44,85.69,121.61,2
284,631,21.95,-14.19,14.99,6.3,29.28,-3.29,30.12,-267.92,125.57,106.8,314.57,8.87,153.02,100.58,2
284,631,24.83,-13.04,11.42,1.87,30.17,-1.88,30.29,-247.94,147.03,101.33,305.54,9.44,91.87,127.66,2
284,631,22.29,-14.17,12.44,3.8,28.73,-3.59,29.2,-259.7,127.16,99.08,305.67,9.67,108.79,132.71,2
284,631,20.62,-16.79,13.07,5.1,28.48,-6.48,29.65,-271.38,101.25,89.83,303.26,10.13,108.08,130.83,2
284,631,20.87,-17.27,12.33,4.34,28.62,-6.96,29.77,-281.35,101.37,103.37,316.41,9.56,86.58,129.25,2
284,631,22.83,-14.45,10.42,1.74,28.62,-4.02,28.95,-263.83,117.66,86.8,301.64,9.33,94.91,130.13,2
284,631,23.58,-13.79,10.9,1.88,29.19,-3.07,29.41,-258.69,120.12,81.97,296.76,9.79,104.05,131.25,2
284,631,23.66,-14.52,11.85,2.76,29.85,-3.56,30.19,-269.7,110.94,106.23,310.38,10.82,144.02,110.84,2
284,631,23.78,-13.79,11.87,2.71,29.68,-2.84,29.94,-281.82,112.26,125.19,328.17,10.93,89.09,129.08,2
284,631,23.45,-12.72,11.25,2.21,28.79,-2.06,28.95,-262.82,129.5,103.95,310.89,10.82,98.58,127.12,2
284,631,20.95,-12.16,13.77,5.46,27.26,-1.94,27.87,-276.29,115.94,89.08,312.58,11.96,102.94,139.11,2
284,631,21.2,-12.35,14.9,6.43,27.92,-1.85,28.7,-284.69,123.44,93.73,324.14,10.7,105.43,135.67,2
284,631,21.36,-11.52,14.91,6.35,27.75,-1.03,28.49,-285.85,130.71,99.16,329.58,11.16,90.33,129.19,2
284,631,20.98,-10.74,17.11,8.5,27.86,-0.06,29.12,-288.73,138.19,99.37,335.17,10.93,93.09,130.02,2
284,631,19.86,-10.89,18.11,9.84,27.28,-0.4,29.01,-297.94,128.22,102.68,340.22,10.7,95.47,131.11,2
284,631,17.98,-10.87,17.16,9.66,25.32,-1.16,27.12,-305.04,125.63,107.91,347.1,10.7,99.9,139.8,2
284,631,18.2,-10.29,16.28,8.74,25.02,-0.7,26.51,-301.76,134.22,110.36,348.2,10.02,104.69,139.41,2
284,631,18.87,-10.8,18.33,10.41,26.45,-0.6,28.44,-297.79,132.35,106.51,342.85,10.93,101.57,141.16,2
284,631,20.08,-11.62,17.16,8.91,27.42,-1.16,28.86,-305.45,131.03,109.94,350.08,11.05,90.98,131.8,2
284,631,20.05,-11.61,17.21,8.97,27.43,-1.14,28.87,-291.48,127.86,102.86,334.5,11.05,100.15,141.8,2
284,631,20.84,-12.07,16.38,7.93,27.99,-1.46,29.12,-284.88,131.92,100.12,329.51,10.36,103.55,139.16,2
284,631,20.91,-12.55,15.7,7.28,28,-1.99,29,-291.02,125.01,93.59,330.27,10.82,102.12,136.67,2
284,631,20.29,-12.22,16.12,7.9,27.49,-1.82,28.66,-293.22,126.26,95.27,333.16,11.05,91.47,132.25,2
284,631,21.36,-12.1,14.1,5.61,27.7,-1.7,28.3,-282.72,120.66,80.48,317.75,10.47,100.05,136.36,2
284,631,22.12,-12.44,12.7,4.04,28.03,-2,28.38,-277.02,117.45,71,309.16,11.28,102.45,134.33,2
284,631,21.5,-12.47,13.04,4.59,27.61,-2.17,28.07,-280.48,117.33,75.23,313.2,11.16,98.2,134.92,2
284,631,21.27,-12.51,14.41,5.95,27.87,-2.06,28.57,-259.16,96.19,73.22,285.97,9.44,89.3,124.26,2
284,631,21.03,-12.73,15.29,6.86,28.04,-2.19,28.95,-285.1,122.41,90.51,323.2,11.05,106.22,135.11,2
284,631,20.71,-12.02,15.35,7.01,27.53,-1.63,28.45,-280.32,123.44,88,318.69,11.51,109.3,137.33,2
284,631,20.62,-12.77,15.43,7.14,27.76,-2.33,28.76,-284.33,122.86,89.59,322.44,11.39,163.03,120.59,2
284,631,20.29,-12.58,15.41,7.24,27.4,-2.28,28.43,-284.82,130.32,95.51,327.45,11.05,99.19,142.74,2
284,631,20,-12.47,16.05,7.95,27.3,-2.16,28.52,-290.35,131.1,97.41,333.14,11.51,103.33,135.75,2
284,631,20.69,-11.88,15.02,6.71,27.34,-1.56,28.19,-284.54,131.58,88.52,325.76,11.05,105.73,141.63,2
284,631,20.98,-11.74,14.03,5.67,27.2,-1.51,27.84,-286.2,130.66,86.76,326.35,11.51,92.36,137.85,2
284,631,20.13,-13.26,15.39,7.3,27.5,-2.96,28.61,-284.58,128.11,96.84,326.77,10.93,154.85,121.08,2
284,631,19.25,-12.44,16.26,8.41,26.7,-2.35,28.11,-287.07,133.53,100.5,332.17,10.59,105.18,140.44,2
284,631,18.3,-11.02,16.35,8.79,25.38,-1.33,26.91,-284.45,136.08,100.44,330.94,10.93,85.04,140.03,2
284,631,19.79,-10.32,17.6,9.38,26.84,0.02,28.43,-280.64,144.13,101.51,331.42,10.25,94.61,136.22,2
284,631,22.95,-7.68,13.98,4.74,27.38,2.9,27.95,-256.52,158.66,89.41,314.6,9.21,100.4,145.52,2
284,631,24.59,-6.89,12.6,2.83,28.05,3.94,28.48,-243.36,170.71,56.41,302.57,8.99,135.5,167.74,2
284,631,29.63,-7.43,7.87,-3.4,31.08,4.32,31.55,-266.29,174.77,61.59,324.42,6.49,136.74,217.91,2
284,631,21.17,-7.47,19.33,10.36,27.54,3.41,29.62,-315.26,162.3,137.61,380.35,8.76,139.77,203.55,2
284,631,26.92,-5.04,11.31,0.7,28.95,6.21,29.62,-276.26,191.74,89.69,348.02,10.02,136.66,178.94,2
284,631,27.2,-8.62,10.69,0.15,30.33,2.89,30.46,-271.63,172.1,82.12,331.88,11.73,150.86,134.17,2
284,631,25.09,-8.69,13.88,3.89,29.59,2.66,29.95,-291.13,118.48,104.08,331.1,12.54,185.22,152.24,2
284,631,20.95,-15.41,14.6,6.35,28.75,-4.82,29.83,-295.54,95.62,101.79,326.88,10.13,92.83,133.42,2
284,631,19.73,-15.54,14.51,6.72,27.7,-5.36,29.01,-295.23,103.04,96.98,327.39,11.62,107.32,145.99,2
284,631,18.37,-15.73,15.83,8.46,27.04,-5.76,28.91,-307.04,107.33,104.07,341.51,11.16,94.82,140.67,2
284,631,17.07,-15.37,17.62,10.6,26.37,-5.56,28.95,-316.16,108.93,114.08,353.32,11.16,100.95,143.33,2
284,631,16.65,-13.7,17.68,10.74,25.4,-4.15,27.88,-320.01,116.87,110.79,358.25,12.42,91.5,138.41,2
284,631,17.57,-12.79,17.75,10.43,25.87,-2.98,28.05,-303.39,124.66,108.61,345.51,11.85,90.91,135.22,2
284,631,17.53,-12.36,16.91,9.65,25.41,-2.74,27.32,-302.67,125.68,106.18,344.48,11.39,107.32,143.74,2
284,631,18.37,-11.72,14.93,7.48,25.24,-2.21,26.42,-304.73,130.57,106.45,348.19,11.85,110.86,145.27,2
284,631,20.66,-10.13,14.75,6.4,26.57,0.001,27.33,-287.89,150.58,94.8,338.44,11.51,102.95,149.47,2
284,631,21.76,-9.66,13.62,4.93,26.98,0.6,27.43,-277.54,145.14,89.26,325.67,12.42,101.82,142.17,2
284,631,22.33,-10.77,12.4,3.63,27.48,-0.44,27.71,-279.25,137.3,88.52,323.52,11.73,98.82,137.57,2
284,631,22.12,-11.68,12.34,3.67,27.62,-1.35,27.9,-279.04,132.44,86.91,320.88,11.85,101.77,136.36,2
284,631,20.49,-12.69,13.83,5.7,27.07,-2.58,27.79,-284.39,122.83,89.04,322.32,11.39,90.48,134.08,2
284,631,19.92,-12.18,15.98,7.89,27.1,-1.93,28.29,-291.85,124.87,94.33,331.16,11.28,95.73,134.67,2
284,631,19.87,-11,15.43,7.36,26.44,-0.95,27.45,-301.32,128.66,103.22,343.51,12.31,97.73,134.14,2
284,631,21.84,-9.95,14.67,5.88,27.5,0.54,28.12,-275.73,145.71,88.15,324.07,11.51,89.08,131.61,2
284,631,21.87,-10.47,13.53,4.83,27.35,-0.11,27.77,-269.16,138,77.73,312.3,11.73,99.72,133.46,2
284,631,20.76,-11.21,13.43,5.18,26.62,-1.19,27.15,-269.79,135.41,71.8,310.29,11.62,104.73,137.39,2
284,631,21.04,-12.65,12.69,4.44,27.16,-2.56,27.63,-278.89,124.01,72.73,313.76,12.08,89.65,133.16,2
284,631,20.79,-13.29,14.36,6.11,27.74,-2.95,28.55,-281.89,119.82,84.04,317.61,10.59,86.33,126.29,2
284,631,19.54,-13.09,15.31,7.45,26.88,-3.02,28.05,-291.23,115.63,85.93,324.92,11.51,101.3,133.47,2
284,631,18.87,-12.33,14.49,6.9,25.76,-2.68,26.8,-295.55,119.2,77.83,328.05,11.16,91.08,140.97,2
284,631,19.99,-12.81,15.35,7.31,27.19,-2.6,28.27,-288.35,121.29,88.12,324.98,10.82,101.69,134.3,2
284,631,19.69,-12.08,15.66,7.68,26.76,-1.97,27.91,-296.48,120.01,88.88,331.97,10.93,97.18,131.08,2
284,631,19.82,-12.02,14.48,6.53,26.45,-2.07,27.34,-293.01,121.95,85.51,328.7,11.16,106.33,138.66,2
284,631,19.12,-10.53,14.17,6.45,25.2,-0.97,26.03,-294.1,128.3,86.62,332.35,11.16,104.91,146.83,2
284,631,19.55,-10.49,14.35,6.45,25.62,-0.76,26.43,-294.26,127.58,83.27,331.35,10.7,102.9,139.66,2
284,631,19.75,-11.43,15.12,7.13,26.38,-1.45,27.37,-295.01,132.97,90.34,335.98,11.51,100.83,138.52,2
284,631,19.86,-10.43,14.14,6.14,25.79,-0.64,26.52,-288.35,136.33,89.3,331.22,11.16,98.57,144.75,2
284,631,21.16,-11.14,14.32,5.85,27.24,-0.84,27.87,-282.7,134,90.59,325.7,11.05,104.26,135.22,2
284,631,20.49,-10.05,15.24,6.91,26.55,0.1,27.45,-295.22,133.69,82.05,334.3,11.51,84.88,137.05,2
284,631,20.11,-10.08,14.51,6.38,26,-0.17,26.77,-287.85,131.66,86.44,328.11,11.28,102.33,157.44,2
284,631,20.78,-10.7,14.86,6.48,26.93,-0.47,27.7,-283.44,139.83,90.25,328.69,11.39,90.68,135.24,2
284,631,20.94,-11.69,15.19,6.76,27.54,-1.28,28.38,-285.04,125.72,91.23,324.61,10.82,85.8,126.94,2
284,631,20.67,-11.22,16.04,7.63,27.41,-0.79,28.46,-289.92,130.39,92.43,331.07,10.59,89.63,126.83,2
284,631,20.36,-11.17,15.89,7.61,27.08,-0.87,28.13,-285.44,130.97,91.84,327.2,10.7,84.58,131.25,2
284,631,20.87,-11.13,15.61,7.16,27.41,-0.71,28.34,-289.39,131.52,97.66,332.54,11.05,85.88,128.88,2
284,631,20.09,-10.27,16.79,8.51,26.8,0.03,28.12,-283.6,130.36,90.29,324.92,10.93,83.82,124.05,2
284,631,20.63,-10.38,16.62,8.16,27.27,0.08,28.46,-289.07,130.19,93.76,330.6,10.93,81.54,123.83,2
284,631,19.86,-9.6,15.47,7.34,25.92,0.34,26.95,-290.85,135.86,105.94,338.04,10.59,103.87,135.11,2
284,631,21.26,-8.55,16.87,8.1,27.2,2.02,28.46,-289.64,143.88,108.95,341.27,10.93,89.48,129.69,2
284,631,20.75,-7.52,16.29,7.7,26.2,2.71,27.44,-288.72,143.3,110.86,340.85,11.28,94.09,133,2
284,631,23.73,-5.78,15.8,6.07,27.95,5.23,29.09,-274.91,146.13,102.51,327.76,10.36,85.73,127.55,2
284,631,26.09,-5.82,13.48,3.04,29.26,5.58,29.94,-265.89,148.58,84.63,316.13,10.93,82.63,121.22,2
287,634,31.5,4.96,9.81,-2.75,28.7,16.76,33.36,-298.7,156.33,143.82,366.52,9.28,111.88,143.03,2
287,634,33.45,-0.78,12.45,-0.81,33.41,12.53,35.7,-289.42,148.71,157.19,361.38,6.36,138.99,187.97,2
287,634,28.63,-7.19,21.54,9.64,34.66,6.54,36.56,-279.7,154.16,129.52,344.63,7.77,133.63,213.08,2
287,634,26.7,-16.03,18.49,7.85,35.25,-2.81,36.23,-290.55,152.91,109.02,345.97,7.11,161.96,209.75,2
287,634,19.87,-20.37,16.12,8.35,30.17,-9.53,32.72,-298.58,167.41,136.82,368.64,9.84,198.92,150.25,2
287,634,18.54,-17.87,17.46,10,28.52,-7.42,31.12,-271.98,155.41,130.78,339.45,11.26,150.72,114.43,2
287,634,19.21,-15.39,20.71,12.67,29.26,-4.34,32.18,-270.02,126.33,111.22,318.19,10.6,83.3,120.48,2
287,634,19.93,-12.94,19.07,10.78,28.42,-2.11,30.46,-278.16,125.02,111,324.54,8.52,84.37,124.07,2
287,634,21.62,-12.39,16.4,7.66,28.79,-1.49,29.84,-272.69,124.95,98.62,315.75,9.75,82.62,130.85,2
287,634,20.38,-11.85,15.82,7.55,27.34,-1.5,28.4,-282.17,122.55,116.97,329.13,10.31,83.34,137.49,2
287,634,18.18,-10.73,16.12,8.63,25.1,-1.14,26.57,-279.39,127.05,108.2,325.42,10.6,82.23,157,2
287,634,19.73,-11.46,17.03,8.91,27.02,-1.15,28.48,-282.25,128.6,115,330.79,9.94,77.36,131.44,2
287,634,21.3,-10.63,16.02,7.36,27.74,-0.03,28.7,-282.72,131.24,113.48,331.7,9.75,81.27,128.3,2
287,634,21.28,-9.26,16.25,7.53,27.28,1.26,28.33,-283.14,132.44,108.16,330.76,10.12,74.43,134.69,2
287,634,22.69,-10.3,15.16,6.03,28.54,0.58,29.17,-280.05,134.75,108.55,329.2,10.03,75.57,126.05,2
287,634,23.11,-10.63,15.58,6.28,29.16,0.49,29.83,-279.04,131.67,110.12,327.6,9.84,68.52,119.3,2
287,634,23.94,-11.01,14.51,4.99,29.67,0.23,30.08,-269.23,133.25,101.9,317.22,8.99,84.97,130.22,2
287,634,22.77,-11.48,15.64,6.49,29.2,-0.39,29.92,-277.5,129.33,110.58,325.51,9.65,74.3,124.37,2
287,634,22.59,-11.01,16.09,6.96,29.02,0.05,29.85,-273.13,129.83,119.58,325.2,9.47,74.13,126.37,2
287,634,21.91,-11.26,17.04,8.11,28.84,-0.24,29.95,-273.29,127.59,116.12,323.2,9.37,83.98,123.19,2
287,634,21.79,-10.41,16.55,7.67,28.26,0.42,29.28,-272.02,130.08,115.3,322.82,9.09,87.87,129.36,2
287,634,21.66,-9.97,15.37,6.6,27.58,0.58,28.37,-273.02,132.77,116.37,325.13,9.56,80.05,127.94,2
287,634,22.21,-10.02,16.99,7.9,28.62,1,29.7,-274.42,128.61,119.23,325.67,9.18,78.93,121.41,2
287,634,22.37,-9.75,17.8,8.6,28.93,1.44,30.21,-273.8,134.33,119.37,327.51,9.37,84.98,122.2,2
287,634,22.79,-9.86,16.59,7.31,28.92,1.27,29.86,-269.13,133.58,116.66,322.3,9.37,85.72,125.3,2
287,634,24.13,-10.88,14.06,4.49,29.63,0.34,29.98,-262.17,136.47,111.41,315.86,9.37,84,122.55,2
287,634,22.51,-11.44,15.37,6.34,28.87,-0.49,29.55,-270.39,129.53,114.44,320.92,9.28,74.34,116.87,2
287,634,22.36,-10.75,15.31,6.31,28.45,0.08,29.16,-271.54,126.79,119.66,322.69,9.56,80.98,123.75,2
287,634,21.91,-10.63,15.65,6.78,28.13,0.1,28.95,-269.92,123.48,113.4,317.73,8.81,80.69,125.02,2
287,634,22.13,-9.92,15.51,6.55,28.03,0.81,28.79,-274.07,127.02,111.73,322.07,9.37,81.19,122.58,2
